profile,seed,steps,ticks,score,damage_pct,stars,terminated,truncated,wall_breakers_deployed,wall_breakers_alive_final,wall_breaker_explosions,wall_breakers_dead_without_explosion,wb_wall_damage,wb_unique_walls_damaged,wb_unique_walls_destroyed,wb_fresh_walls_destroyed,wb_predamaged_walls_destroyed,final_walls_damaged,final_walls_destroyed,total_wall_damage
hard,220149,62,612,0.22934782608695653,0.22934782608695653,0,True,False,10,0,7,3,4950.0,22,11,0,11,28,13,5785.0
hard,220150,57,565,0.32701372997711675,0.32701372997711675,0,True,False,10,0,7,3,5138.0,27,8,0,8,29,9,5560.5
hard,220151,61,606,0.21885583524027463,0.21885583524027463,0,True,False,10,0,5,5,3750.0,25,0,0,0,28,2,4305.0
hard,220152,59,588,0.35058352402746,0.35058352402746,0,True,False,10,0,4,6,3000.0,15,5,0,5,21,7,3824.0
hard,220153,57,568,0.13867276887871854,0.13867276887871854,0,True,False,10,0,6,4,4475.5,20,10,0,10,21,10,4762.5
hard,220154,59,583,0.11468535469107545,0.11468535469107545,0,True,False,10,0,7,3,5100.0,29,5,0,5,38,7,6645.5
hard,220155,65,643,0.2748855835240275,0.2748855835240275,0,True,False,10,0,8,2,6000.0,27,13,0,13,30,14,6401.5
hard,220156,78,780,0.3435354691075515,0.3435354691075515,0,True,False,10,0,8,2,5951.0,26,14,0,14,43,38,11889.0
hard,220157,61,609,0.36538901601830664,0.36538901601830664,0,True,False,10,0,8,2,6000.0,25,15,0,15,30,20,7427.35
hard,220158,90,900,0.2578947368421053,0.2578947368421053,0,False,True,10,0,7,3,5100.0,25,9,0,9,29,12,6277.0
hard,220159,58,572,0.21441647597254004,0.21441647597254004,0,True,False,10,0,10,0,7050.0,28,19,0,19,36,25,9131.9
hard,220160,58,579,0.2754004576659039,0.2754004576659039,0,True,False,10,0,7,3,5100.0,25,9,0,9,26,9,5145.5
hard,220161,64,635,0.16081235697940505,0.16081235697940505,0,True,False,10,0,5,5,3150.0,11,10,0,10,18,14,4872.35
hard,220162,65,647,0.3390732265446224,0.3390732265446224,0,True,False,10,0,6,4,4500.0,25,5,0,5,34,16,7316.0
hard,220163,59,588,0.3844965675057208,0.3844965675057208,0,True,False,10,0,9,1,6600.0,28,16,0,16,31,20,7650.0
hard,220164,63,627,0.33314645308924495,0.33314645308924495,0,True,False,10,0,4,6,3000.0,16,4,0,4,34,23,8442.0
hard,220165,59,587,0.17231121281464531,0.17231121281464531,0,True,False,10,0,8,2,5400.0,26,10,0,10,32,18,7350.5
hard,220166,57,567,0.17225400457665904,0.17225400457665904,0,True,False,10,0,9,1,6450.0,30,13,0,13,33,17,7371.0
hard,220167,60,598,0.3406178489702517,0.3406178489702517,0,True,False,10,0,7,3,5250.0,25,10,0,10,32,14,6618.0
hard,220168,60,592,0.15080091533180778,0.15080091533180778,0,True,False,10,0,7,3,5250.0,25,10,0,10,35,13,7221.85
hard,220169,60,600,0.33667048054919907,0.33667048054919907,0,True,False,10,0,5,5,3750.0,15,10,0,10,16,10,3778.0
hard,220170,61,606,0.16882151029748282,0.16882151029748282,0,True,False,10,0,4,6,3270.0,18,2,0,2,29,13,6405.0
hard,220171,65,647,0.192162471395881,0.192162471395881,0,True,False,10,0,5,5,3750.0,20,5,0,5,24,9,4860.0
hard,220172,63,624,0.1929061784897025,0.1929061784897025,0,True,False,10,0,8,2,5400.0,26,10,0,10,31,13,6573.5
hard,220173,61,602,0.18175057208237966,0.18175057208237966,0,True,False,10,0,6,4,4500.0,24,6,0,6,31,17,7057.65
hard,220174,56,552,0.24797482837528606,0.24797482837528606,0,True,False,10,0,9,1,6610.0,30,15,0,15,40,24,9554.6
hard,220175,58,573,0.1767162471395881,0.1767162471395881,0,True,False,10,0,9,1,6750.0,35,10,0,10,37,11,7221.5
hard,220176,61,607,0.1995995423340961,0.1995995423340961,0,True,False,10,0,5,5,3750.0,18,7,0,7,26,11,5398.0
hard,220177,61,608,0.2721395881006865,0.2721395881006865,0,True,False,10,0,8,2,5968.5,25,15,0,15,40,33,11059.5
hard,220178,86,854,0.22978832951945083,0.22978832951945083,0,True,False,10,0,3,7,2250.0,15,0,0,0,26,8,4878.5
hard,220179,61,610,0.23604118993135012,0.23604118993135012,0,True,False,10,0,8,2,6000.0,31,9,0,9,32,12,6537.5
hard,220180,59,588,0.3108981693363844,0.3108981693363844,0,True,False,10,0,7,3,5250.0,25,10,0,10,31,14,6413.05
hard,220181,63,623,0.3389016018306636,0.3389016018306636,0,True,False,10,0,3,7,2130.8499999999995,10,6,0,6,14,10,3710.25
hard,220182,58,571,0.11556064073226545,0.11556064073226545,0,True,False,10,0,8,2,6000.0,25,15,0,15,27,17,6621.5
hard,220183,83,823,0.3559496567505721,0.3559496567505721,0,True,False,10,0,5,5,3750.0,20,5,0,5,31,14,6786.5
hard,220184,59,588,0.19537757437070932,0.19537757437070932,0,True,False,10,0,6,4,4500.0,20,10,0,10,24,14,5904.0
hard,220185,58,573,0.21161327231121282,0.21161327231121282,0,True,False,10,0,9,1,5400.0,21,15,0,15,25,15,5645.0
hard,220186,60,595,0.2648340961098399,0.2648340961098399,0,True,False,10,0,9,1,6750.0,35,10,0,10,35,15,7556.0
hard,220187,57,565,0.22875858123569798,0.22875858123569798,0,True,False,10,0,6,4,4500.0,22,8,0,8,22,8,4500.0
hard,220188,56,554,0.19399313501144164,0.19399313501144164,0,True,False,10,0,4,6,3000.0,20,0,0,0,26,5,4833.5
hard,220189,62,617,0.22192791762013736,0.22192791762013736,0,True,False,10,0,9,1,6083.0,26,16,0,16,37,24,8858.5
hard,220190,60,591,0.3487986270022883,0.3487986270022883,0,True,False,10,0,7,3,5250.0,26,9,0,9,31,13,6412.5
hard,220191,56,560,0.22814645308924486,0.22814645308924486,0,True,False,10,0,6,4,3900.0,16,10,0,10,22,15,5214.6
hard,220192,61,605,0.16802059496567506,0.16802059496567506,0,True,False,10,0,4,6,3000.0,18,2,0,2,28,9,5045.0
hard,220193,59,590,0.22442219679633865,0.22442219679633865,0,True,False,10,0,9,1,6750.0,29,16,0,16,31,17,7225.0
hard,220194,58,576,0.12065217391304348,0.12065217391304348,0,True,False,10,0,7,3,5250.0,33,2,0,2,34,7,6017.5
hard,220195,90,900,0.19851258581235698,0.19851258581235698,0,False,True,10,0,8,2,5850.0,24,15,0,15,39,28,9785.5
hard,220196,77,766,0.26413043478260867,0.26413043478260867,0,True,False,10,0,8,2,6000.0,25,15,0,15,57,45,14671.0
hard,220197,59,587,0.2853718535469104,0.2853718535469104,0,True,False,10,0,7,3,4950.0,20,13,0,13,28,21,7173.0
hard,220198,58,580,0.258867276887872,0.258867276887872,0,True,False,10,0,7,3,4650.0,17,14,0,14,18,15,4810.5
hard,220199,58,580,0.2689931350114417,0.2689931350114417,0,True,False,10,0,6,4,4349.5,21,9,0,9,21,13,5100.0
